ArrayID	Name	BitVector
MIR101-1	MIR101-1: MIR101-1	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
ZNF833P	ZNF833P: ZNF833P	12122111112210222222112022122210111222212210212100102102111112102122211212112111212211221120212201211112222102112222220022222221222222
C5orf53	C5orf53: C5orf53	01222011111120221112111021112020111112220111221011111101021122111112121201011111111112021212101122221112120220021101021112112111222112
PDLIM3	PDLIM3: PDLIM3	11100011110020121010021022000020001022220110201100220000002000001212011200001101102210010201011121101112022101111011020202121200112122
NCRNA00188	NCRNA00188: NCRNA00188	01111101211112110212201010111202010020012111002011112101211122121101210101121201010111212120221100001110111111200220102010020021221110
LOC653566	LOC653566: LOC653566	00000120010100002000002002000000012020220010220000102200100012001010010000010102202020000120002000210100100200002110120000100000010201
ENPP7	ENPP7: ENPP7	22022011020110020200002220002002222120022001220011000102012000001202112112002020211100010212000211220012021220222012020102022001122221
NEK11	NEK11: NEK11	01111011111011110101111121100120101021111111102111110112211222112101120211021111111121211111100001101112110120101111111112021021211011
LEO1	LEO1: LEO1	01111111112211111011111111211112111111111111011112111111111112221110121121121111121111112111211111111121111111111111201010111211111101
FKTN	FKTN: FKTN	01212211121202121021111121222120111111210211110112111211121221210120111121212111111122010111112111110120121022010201221021111012121111
RBM19	RBM19: RBM19	21111111121101112111111101111111111111111111011111101111110011111111111111111111111111111111111111112110111111111211111110111111111111
DCAF16	DCAF16: DCAF16	21111111121101111011111111112011111111110111111111101111111121101111111111111111111121010111111111110111112111011101111121112011121111
CUX2	CUX2: CUX2	22121222120020220220021122120200110211220221202000202001002101002222110202002202201200020212002201010100202222001102021022210022222222
YBX1	YBX1: YBX1	11111111101112112102101111111201111110012111011111111111211112121101111111110111011111212121221110011121111111211120202011110111111011
RTN2	RTN2: RTN2	21110121100020211211111112010210001121122110210100121011002000012212100211012010102100121121021122212002021201102012011202221111102122
CUTC	CUTC: CUTC	11121011110021212211111111011111111011112101112001112111001111012102010111011101111111111111111111112111110111111121011002111111111111
UCN2	UCN2: UCN2	01000020100000002200011200000010002000010000121200021022002000000102002000000020002000101002000022200001101120111021000200022200001001
LOC728978	LOC728978: LOC728978	02112222202112000202221201122220101211012002022220122222200210120001212021120222012121222110021012022102020011211020202022220202022010
KIAA1370	KIAA1370: KIAA1370	20121121021121221021121222111011121111120121220211111112112111101121112110112121211112010212002212221111111122012102120212212201111211
MEP1B	MEP1B: MEP1B	02022200002120000021202001120022000002220112000012110000121222220220220212222000220012202220211200020011022202011002112000020020201220
AKT1	AKT1: AKT1	11111111111111102101101101111110111111112112111111111111211111121111111111111111111111112111111121111111111111211111102111111111001111
POM121L2	POM121L2: POM121L2	02221000102020100010000000022002001100000220000001000020020000000000210002200000010022000000001200000201210200000200102021000020021000
OR6C74	OR6C74: OR6C74	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
MRPS34	MRPS34: MRPS34	02111001201101000202100000110201111110002002012111011100110111121001110011220101011001202011220000002121100100211120102010110021010000
SESN3	SESN3: SESN3	20120121001121212020021112212112221202120221220000121002022010001221002210002122202222020200001222221001220112001212110222202202122212
MIR199A1	MIR199A1: MIR199A1	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
BEND6	BEND6: BEND6	11121121010120222220121212222020012122220100222000220012002001112211011211002021100210020200102222110112121111001001020202222001212022
PAIP2	PAIP2: PAIP2	20111021110021121011121122011112021011110011111101112012112011102111011110011111101211011111111121211112111121111021020102112211111111
LOC100505624	LOC100505624: LOC100505624	22202220222222220020222221212020222202220222020222222212222222220220222202222222220222022222222221221220222122020222222220210022022222
GLA	GLA: GLA	20001021100111101111221212000102001110011111111211112011102001011122111121112110111110211011111121101011112011212020111221111210100111
ELF4	ELF4: ELF4	11110211112111101001211100210101211101111112000122111110221211210110111111210112120011112101111110021111101011111101111111100111000011
KRT20	KRT20: KRT20	00102200202202000012202000220211202100111112000222220222220222220210221222221022220022202222221000011220102021221020202000110020200120
EBI3	EBI3: EBI3	20122021210010022221122222000001122022122012221200212122010101122122001021002212112201211222120221122200011222121022020100211221200012
GLTPD2	GLTPD2: GLTPD2	22102122222111100211212101111222111122222122111020120110112121111221200201212110201111112200020220022111122201112112112211110211112222
LRRC67	LRRC67: LRRC67	00202001020000000000020001000100011000000000000000110001000001100010000001000000000000020000000000000000000200010000000000000010002002
MIR3189	MIR3189: MIR3189	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
PRAMEF3	PRAMEF3: PRAMEF3	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
HIST1H4J	HIST1H4J: HIST1H4J	10000001000100000000010000002002200020011001010011000111000212000000100222020102112000100020012022201102210120000020001100120100000000
MIR4464	MIR4464: MIR4464	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
FAM127B	FAM127B: FAM127B	02111111101111102102100100111111101111102111111111111111110111121102110111220111011111212011120111101112101200211111102111111111111011
EPS15	EPS15: EPS15	20111121021121221021121122112011121112220111220211112111112111201121111111112112211122010211102122221111111122011111120212112111111111
OR10J5	OR10J5: OR10J5	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
OR8J3	OR8J3: OR8J3	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
PLA2G2C	PLA2G2C: PLA2G2C	10000000001000020000000120000000100020100000100000001000000010000000000000000000000000000200000000012002000120000010010000000000100002
XPO6	XPO6: XPO6	21111111111111111211111111110111111111112111111111111111111111111111101111111111111111111111111121112112101101112111111210102111101111
C11orf42	C11orf42: C11orf42	12222201222202000020200200222200222202120222020222200222220220220220102222222022220022121202002100022220202202120202220020110022021220
SNAR-A14	SNAR-A14: SNAR-A14	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
MAK16	MAK16: MAK16	21011111111111112110111111111111111101111110111112211111011111211111012111111111111121111111112010111110111012111111111111111111111111
TMEM169	TMEM169: TMEM169	22122021021020222021122122101122011022210110220201002101012111000212111201012021112101120202112122121112220221011002010102222111112222
RGS21	RGS21: RGS21	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
C19orf69	C19orf69: C19orf69	22122020020020221020022122011020100022220020200000200010002000002220000200002000201201020200000212020002222211002002020202020000212222
LRRC52	LRRC52: LRRC52	02000000000001000001010000000000200101100010200000100000002000000002000000000000102000010001000001000000100200010000020000000200002002
SSBP1	SSBP1: SSBP1	01111011101111011211111010101201111120002001012111112111101112122001110011120111011110212120221000101111101111111120101000121020110100
XPO4	XPO4: XPO4	20111211121222111020121112222110111201110221120112211211012121201120112111102111111122110101101111111110211012011101220122112001121111
WDFY4	WDFY4: WDFY4	20120121020000222120022212010112221122220121221101202021022000002121002200002112211212000212001222122101211222012002020211202212211102
PLEKHM1P	PLEKHM1P: PLEKHM1P	21121211122212111110111201112111211201111121110121110121121110100110101111101112110012111101011121111101111011111202112221111102011111
PTK2B	PTK2B: PTK2B	21021111111000110101111211100102121111121111120111002011111111111111111111111011111101101112111121112101101111112011021211101011101101
CCL16	CCL16: CCL16	22021110221100222222112221122020122221222020211000010211220122211222022102011121000112022101101122222212122201021122120212020220212012
MIR651	MIR651: MIR651	11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
NRF1	NRF1: NRF1	21111101111111111211111111111111111111111111111111111111112111111111111101111101111111111111111111111111111111111111111111110111111111
ARL10	ARL10: ARL10	21022120020110222120022222212020222102221121220101111112022020100220002210002022201202020202002222221102221021022012020202212202112112
LOC645752	LOC645752: LOC645752	01000000020120222020122020010022000202210000120121000000002200000020000200000020200001220000001002220200000011001012220022220202022212
LYPD1	LYPD1: LYPD1	00000122200121212211010220000120102120220100220110211102002001012202012000002121102200120102001121210110210220222120011202220210122002
FLYWCH2	FLYWCH2: FLYWCH2	02111111201111101202100100110111111011002101101011011110100101121102110101210001011100212011120111001111110100211121102101120111001011
C7orf59	C7orf59: C7orf59	02100101201001100202100000000201110020002001002010001000200112021001120001220101010100202020220000002111100200201110102000110120110000
MOGAT2	MOGAT2: MOGAT2	02222202222202220222202200222220222201222222002222202222220222221220221222222222220122222220222200022220222202222222202020210022221220
GPER	GPER: GPER	12210101212210112202110110211110120110012111102220011010210112011102120001120111112101012011120101101122200100211201212011100121001000
LOC729234	LOC729234: LOC729234	12121002110010211202101121011112110020012010102010001110111101012112010201111101012120211110120101102212212210201101012010120121101002
MUC17	MUC17: MUC17	02202212122002020021222122201122220222222020002222220021202220202220011220222202200220122200000200020220022212202012021000020000202222
ADAM15	ADAM15: ADAM15	12121111201201002202110200210210101201112101101211120221211111120102101111210111012101222011121101111122111101211121202211221211001001
