ArrayID	Name	BitVector
DLX4	208216_at	010100010000000101001111111001010000100000000110000000011000010000000100101000000002122222202222211210000011001011010000000100011010000001000000100000000000000001010101010111100000100001000000000000000101000011110100000000000000
PCSK7	232521_at	221121121211221121121221111111011121010111011111010111121111102111100012010011010101111111111111011001111111011111222121121021111100001000000000111201200110100111112111112011011110010100001120010011100000101101001122110000000000
BRD4	226052_at	222112222212221122212222122212222122122221122122122222211222212121112222112212122221220222120022022221121211121211222221122122112122112012112111121222112112210122222122122112121212122212222121222222212121112100100222222222222222
LOC100132884	228899_at	010001011010101110010100011121011011012111111011111111111111111111111111121211111100000000000000010001100000110001011221201111211221221212122222121111111212222221122021111011122111222112212101111111212121221001001111012222222222
SNX5	222417_s_at	211221212222222222122222222221112222222222222222222222222222222222212112111211110100000000010000010012222222222221111122112222222222212122222112222221221222221222222222222112222222222222222222222222222222222110111222222222222222
CRLF3	205474_at	111121112122112211222212121110111111121112112021111212112211111211122221122222221210100010010000010001111111111110212110101111211222222222222222121221122211212211110011111010111111111111111011111111121110121100000100112222222222
C1orf192	231077_at	000101100000000100000000111111110000100011000101100000001001011100000111101000010011112211212201212210011001000001001100011000010000010000001000100000100101110111000000110101100111100100001100000000000112000012022000100001001010
GTF2F2	209595_at	110111111111112111111211111111001111112111111111111121111111111111101010000110010000000000010000000011111111111111111010001111111110111010210111111111111211111112111121121111122222222122221222122222222220222211100222211221212211
C13orf15	218723_s_at	011121112000101001112100022121221122121111122022111212211211102201212100211110201200110001010020020022221111121011211000000212222222222222222222122221122212222222112111111102122222022211222012221222122221221100100222222222222222
TMEM170	227586_at	222222222222222122222221222221222222111111222122121221111222112122222222122222222220200221000011010012222222222221112122112221122222222212122222222222122222212211111111201011100111111010011110011111001010101100100111112222222222
ARPC1B	201954_at	121112111211221212122122122221221221121111122121211212111211122211222222222222221210220121110121021122212222212221222212112222212211212021121111122112121211221222122221222222122222222212222222212211212222122100000222220100010000
LOC100130506	236656_s_at	001101000100110010001000011111110011111111121111111111211111111111122221112222212120100211120011120110010101000101011221112110122222221211222222212121112222222200000001001000011001000000110011100201100011000221211011001222222222
NIPA2	212129_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220220221010022020122222222222222222222112222222222222212222222222222222222222222222222222222222222222222222221222222222222222211211222222222222222
SPARCL1	200795_at	221222222222222221222222122122222222222222222222222222222222222222222112221212222110222200220121021022222222222222222000000222222222222222222222222222222222222211210110101101102111020101110100021001000110011000000100101000000000
ART3	210147_at	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000020200012022000211211122120221020222222222210222011121010212111022111
FASN	212218_s_at	221112111111100101110010101010010010000100000001101000001001010101101012111211110102112010101210110111101000000000112111000101001000001000000000021101000101110122222222122222122211111111112111211112112112211000000222111101111011
HUNK	1555935_s_at	110101111111101000010111011010010111011101111110111111111111110111101011110210010100100011000010000010010010111001011111112111011111210001011000111001110101110011100122121112112212221212200110222011212222222110111220011212222212
PRDX5	1560587_s_at	222222222222222222221222202021112112222222222222222222222222221222222211222212221110100010000010010012021121222011122222112222222220212112220221222202220222222222222222222222222222222222222222222222222222222210110222220222212211
HIG2	1554452_a_at	011000011111111111110110011111101021111111111111111121111110111111100000000000010001011000002000101001111111111010211110000111211220201022220000122102110211210222222122121112122222222222222222222222222222222000000222220000000100
SFRS18	212177_at	211120012212222121122211121212222121000101001011001111120110202112102010111022121120000002120000012001212122011220011222222120111101010100100000100201200010100010110101001000111010011000001010010021000000100221222222120011001100
tcag7.1196	235499_at	001000000100000001101011111101101001110011001111111111101101020111101000100000000002221112212212212211110111011111011011100111010000000000000000000000001000000001000001001100110101110101011100001011010101000122111000010010000010
RDHE2	238017_at	010000010011210201121100011010001001002111110001011100211110011111112122222211222200100000000000000010102100111001222220101100111122221200222222020122022212222102112221211120212222122221222022221222222001222222210022220000000000
SEPT6	214298_x_at	000010011211211010011110022112222121011000001011110111120000001100012111221111212111212212220120021020111211011111222111111010211212121122112111111121112211211110010001001100000100000000000100000000000000100001111112002111122112
MUSP1	1555681_at	100011100000100011000100110101001010000000000110000000101000010000010110111110001112112112202212201211000110001100000111111000000010010100000000010000000000000011011101101211110000110000000000000000000001001122212000001100000000
LOC91316	213502_x_at	222222221110110120111112111122111102121112121111212212221212012221100000100100100001210001012020120122221122221012221000000222222222222222222222211221122221222220201212222112110201020100100000011111000211111000000221112010011001
OTUB1	201245_s_at	222222222222222222222222212221222222222222222222222222222222222222221111121211111110110110020011020122122222222221222000000222222220212122220111222202221222221222222222222222222222222222222222222222222222222000000222220110101100
LOC205251	228614_at	222111111121221112211121111121111121112222211112112111221221111211111111111111110100110000020011010121110111121111011120011122211221212212221122222212221222222221222222012102122222222222222222212222222221222000010222221210121111
PCBD2	1554894_a_at	111221111112111111212111111111001111211211111111111111121111212111111101011111110010000000000000100001111111211111001111101221021211112111221111122111221122212221222222122111212122122222222222222222222221222000000221121111111111
ADRM1	201281_at	121111111122111212221222112221121221122221121212212122111211122211111211121211121210221121122122121221111121211111222000000222221220202022220000122112121212220222222222222222222222222222222222222222222222222000000222221101111111
TBC1D12	221858_at	011111111222211222121211222222112122212222222121112122111221112212222222122212222110100010010010010011212211212211001222112121112222222212222222212122112122222110100101111020121221121221221221122222212121212200111121112222222222
RANBP6	213019_at	211121122222222222222222222222222122222212222122222222222222212222222222222222222220200100020020020022222222222222212222222222222222222222222222222222222212222222221222112012222222222222222222222222222220222221221222222222222222
MDH2	209036_s_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220220221120022020222222222222222222222122222222222222222222222222222222222222222222222222222222222222222222222222222222222222221221222222222222222
PACSIN2	1554691_a_at	222222222222222222222222222221222222222222222222222222212222222222211211112111111111110021000110110002222222222222222000000211122110102012210000122201110212120222222121212111222121222222222111222212222222212000000111110000000000
RARA	1565358_at	111111112000001001111102111000201000000011010101000001002001010000001000001000000012122221202211211120000002100111001110021100000010000010000000001000010010000101111111111111100001000000000001000000000002000122012000000000000000
CASP8AP2	222201_s_at	212222122222222222222222222222222222222222222122222222221222212222222222222222222120000000010000020012222222222221112222211222222222222222222222222222222222222222222221122121222222222222222221222222222220222110000222222222222222
SGPL1	212322_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220210221010020020022222222222222222222222222222222222222222222222222222222222222222222222122222222222222222222222222222222222211210222222222222222
CLCA4	220026_at	222222222222222222222222222222222222222222222222222222222222222222220222222222222222222222222222222222222222222222022000100222222222222222222222222222222222202120220200002202002200000000220000000100000002002100000000000000000000
NOL8	218244_at	111111112212221121111211121212222121122111112122111211111111112111201011010111010110100001010000010011211111111110111111111121111110111112110111111111110111101122111222121121222222222222222222222222222221222221221222222212222221
SCRN3	222849_s_at	010110012121121222122210122211111121222221221111122122211222102112212212112211111200100000000000010001222221221211011221101111112222222212222222121222122222222211111111201001122211222121222121222222212120211211211111222222222222
BOK	221454_at	111101100010010000101011111111101001000011000101100011101001011010001000000000000002112212212212212211101011000011000010010111000000001000000000000000000010000011101100110111110001100111000000001000010111010010001100000000000010
PPFIA1	210235_s_at	011111112212212222122211212221112212122222222211222122112222112222201111111111110211010001000000000001121211221211111101101111111110112011111000122101110121110111111121111010122212121222222121222222222121222000000111121101111110
SLC22A18	204981_at	222222122222222222211222222211222122211111102121112122011222112112222222222222222220220221100021020212121222221121122101001222122111111101121111212222212222221212121221202122101101001110111111210201110112101100000111000101000111
C3	217767_at	000122111211102010112112022001222122121111002122211212222110111211021021222222212121222122222122122220122102121102222000000022211221211022201000121111221111200201111001111100100100000001000001011010000001110000000102221010022001
METTL3	209265_s_at	221222222222222222222222222222222122122222122222222222222222112222212222222222222220100002020010020012222221222221222222222222212222222222222222222222122222212222222222122222222222222222222221222222222222222222222222222222222222
DOCK9	212538_at	111011102222212221222211221111112122222212222021122222111221211122212122121212222110110010020000020011221211111110011122112121122222122122112111221222112222211112111121101001122222222122222222222222212121222221211222221222211212
EBP	213787_s_at	222222221121221112221221112221222222122222222222221222212222122222222222122222221210100010000000010112222222212212222222112122112221222201221222122212101212222220222122222221222222222222222102222212222222222100000221221211111111
FNDC3A	202304_at	222222222222222222222222222222212222222222222222222222222222222222222122221212222210000100010010020022222222222222222122112222222222222222222222222222122222222222222222222122222222222222222222222222222222222221222222222222222222
LOC100130886	223201_s_at	111111111111121122111121112221221221111111111111111111111111111111122222222222222220210120000022010211111211111211122122212111122222222101112222222122212222221100010110101010001111000001110011101100000000000110110112001000110011
TBRG1	226318_at	211121022212222221222222222212122121111212111212112111121221202122201011110111010100210021000011020011111120021210212221222120111001000100001111200202210010001010111211022011122110121111111120010122110000211212210222221011101110
CFD	205382_s_at	122122211111111110110111100020000002222222112122222221222211212211221101221122212000210001010021010021120000110002222000000222222221212222222222222111122212222200010102201020020121100000010222211221001101200000000022000000000000
RUNX3	204198_s_at	111122110210221011012101022111221121121111002011111212112111002200111010111110100011221122110020121120111111011011222000000011211222211122122111112221121111220210120111111001111120002101010110100100001110011001000022001000010001
PDGFRA	203131_at	222222222222222122222222222222212212222222222122222222222222222222220200211111201000110010020021020022222222222211111021000222222222222222112222221222222122222110211210111102122200121201221110021112211221112000000111102120122102
ESPL1	204817_at	111010001110110111101110101110111110100000000110000000000000010010011112121111120111111110111111202200011010100010100222112000000001111100001111011010001011101011111111021112111110111111111011111111111011111001010111102222222222
FAM71B	1553629_a_at	110000100000000101000000101001100000100000000000100000001000010000010000100000000012122111112212202111001000001000000001000000001000000011000001100000001000000111100000110101000000000100000000000000000001000001111000001000000111
XRN2	233878_s_at	111121111222212122122211212221112222222222222122222222222222222222200001000100000000000000000000010002222221222211201000000211222220202022220000122201120222221222222222222121222222222222222222222222222222222000000222220111111100
NUP54	218256_s_at	211121222222222222222222222222222122222222222122222222221222222222212112121221121210100001020010020022222222222221222222112222222222222222222222222222122222222222222222222122222222222222222222222222222222222210211222222222222222
TCP11L2	1569206_at	010101010010000000000000000000000000000000000000000000000000010000121111101111111110001001110100200000000000000000000111221000000000010000000000100000000100011000001110110111010000000000000000000000000000000222222000000000000010
MAP2K2	213490_s_at	222222222222222222222222212221221222222222122212222222221211222211121211112111111100010110112111110112121221221222122000000222122220202012220000222202220222210222222222222222221222111112122222212211221212121000001222210000000000
TAP2	225973_at	011011111221210010222101022101222111021111111011100102001110011121122122222212211210100111000010020011212211111210212121111012111112121111022111011221012111111112122020010112022100122011111002201101012110022101010100012222222222
REEP5	208873_s_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220210222020022020122222222222222222222222222222222222222222222222222222222222221222222222222222222222222222222222222222222222222222222222222222222
LCN1	207930_at	101000101010010100101102110111100001010011010111111101001001121111100010000000000002112122212112212211101111000111111010001101010000000010100000100000001100000000000001000001110101010111100100101000000102000010001000000000000000
TBL1XR1	222633_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220000002020002010002222222222222011222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221222222222222222222
PDHB	211023_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220110220020021020122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221221222222222222222
VDAC2	211662_s_at	111111111212221222222221222221222221222212221221111112112222121211222222122222222211210220120012020122212222212221122111001212122211112111221111122112221211111111111121111111112111212121221112211221221221112100000111111111111111
ZNF313	211678_s_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220220221020021020122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222
NUSAP1	218039_at	221122022222222222222222222221222222222222222222222222222222222222212222222222221220100000000010010001222222222221222222222222222222222212222222222222221222222222222222022222222222222222222222222222222222222222222222222222222222
KIAA0746	212314_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220220220000022020222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222
STXBP3	203310_at	222222222222222222222222222222222222222222222122222222222222222222222222222222222220210220020010020022222222222222222222222222222222222222222222222222222222222221222222222121222222222222222222222222222221222222222222222222222222
IMPDH2	201892_s_at	221222222222222222121221112122112111122222122222222222222222222222212112121221220210000001020010020111121111221111222222112222211221222222221222222212120122212122222222122222222222222222222222222222222222222110111222221222222222
FGF17	221376_at	000001000000000000100000110001101000000010000110100000000000011000000011100010000012121212112212212200000000000100000000110100000000010000000101000000000000000000000000010101000001000000000000000000000101000010001000011001011111
C7orf36	223433_at	121111112222212222222221121211011112222222222222122122122222222122222222122211222210100000010010010011111211211111011121211221222221222222221222222122222222222212112122111011122222222222222222222222222221222221222222222222222222
SLC6A6	228754_at	000000000000000000001000001000000000010000000000000101000000000000001001010100100100000000000000000001110000000000100000000000100011111120001011010010001000110022222222022102222222122212222120222122212220222121200222222222222222
AKAP7	205771_s_at	220112020221221220122111011121122012112222221222222221222212121222212122222222222220200000000010000011221212222212122222222121122222221212222222222122222222222210000111201020120112211222121221122222102220200221220022112122221122
LOC283663	230245_s_at	000000000100111010011011121110222120111011110112211211111110111101022121222211111121110212111011112100111101110110201211111011211221210201221222101110212111212200000001000000011111211011212121211211111220111122211012111111111111
SSB	201139_s_at	221121222222222222222222222222212222222222222122222222222222222222222222222222222220101000020010020022222222222222222222222222222222222222222222222222221222222222222222222222222222222222222222222222222222222222222222222222222222
C13orf1	230151_at	011101111111122111111111011211111211221111221111121111112122101111111101101101111110110110011010010011111111211111011010110111111222222211122222112121112212212100110010101010011111122111211122111211112111111100000111102222222222
KCNK1	204678_s_at	112211112212112222221211212221211212112222221222222221222222222222222222222222222220110110000001000111122212212112122011101222122222212212222111122212221222221212121121222111111222122222222212211211222111222100000212220111100101
C1orf103	220235_s_at	111121121211211111222210022121122111122222222011122212211222102112212112012212111110100000000000000001221221222211112121112122222222222222222222222222122222222212222122222010222221222222222122222222212220222200110222222222222222
KIAA0265	210111_s_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220210222020021020122222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222
LOC388796	1568249_at	021212010010000000000000010101100001100010011110011110110000110001100000000000001002222222222222202220000100000100000112221000000000000000000000000000000000000011111111220222110001000000000111010000000001100222222000000000000000
MYH11	201497_x_at	100110100001212010100010022002010121212212121221212221222222222222112000220110212011222222222222222222211121121202221000000011212220202022101000222111121212210100000000001100000000000000000000010000000000000000000100100000000000
GNPNAT1	225853_at	111111110111111111111110111110001010101111110111111111110111111111112112121211221210000000000000000011111000101010011222122111000102121200012222011021012111112122112121122121122222221222222221221222222211122100000222222222222222
SAP30BP	217965_s_at	111111111222221122222211211121122222122212212112222222212222122212211222122222222210100011010001020021111211211111222110100222211221212122221111122111121212221211121111121011122212122222222122222222222221222000000222221101111111
FLJ21511	220724_at	122211112222222222222222222222112222222222222222222222222222122222222001012112110110000000000000000012222222222220102022111221022222222202222222222222222222222200000100000000000100110121220110012112212120101210112020000111210110
SWAP70	209307_at	000020001211111110122101021011222021222212222022112212212212112111122122222212222110000000020010020011112101121010212010000121222222222222222222121221122222222211112121211010122222122211222122222222222120221110200222222222222222
KCTD6	238077_at	110000011122111111121210121111111112112212221112212221212221111211212122122221221210100000010000010011111111121111111120111121212222222222222222222222122212222211110011001000111211111111212112121121112110121110110111112222222222
FAM102B	226568_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220210220000020020022222222222222222221222222222222222222222222222222222222222221222222222222222222222222221222222222222222222110100222222222222222
ZNF70	243816_at	110001011111111100010100011001101001111111111001112111110111101111111111112112212110001000010100011000011010111000111221222111121122121111012211111121112112111110110111101010012111112211211110111111212120111221211212112222222222
ATP6V1C1	226463_at	121221122222222222222221122222222222222222222222222222222222212222222222222222222220200111010000020022222222222221222222222222222222222222222222222222222222222211122121212111222222222222221222222222222221222221222222222222222222
SNX18	226683_at	110111111121111111111111111011001112222212212011112212221211111111112111211111212010000000020020020020121110111010001121122122221222221222112222111121112122222111121111001010221111111211211211122212122211111100100111112222222222
POLR3G	206653_at	000000000000000000000000000000000000000000010000000000000000000000001101000111110100011000100000000000000000000000000120101000000000010000000110000000000000001000001010010000012111111020111001111101120100012011000111012222222222
APITD1	213454_at	010000001110110111100010010010001021111111111011111111101110111101111112111211121110000000000000000000111100111010000222222011110211211201221222021111011111212221111111011111122221222221222111212212222121122212212121112222222221
FOXB1	208513_at	000000000011000010101111110111010111110101101211110111101001021101101110000000000002122122212212211210001111111110111101110101011100001001000000011000100111100000000000000200110111110111111110101011111112000122122100110000000000
RAD51	205024_s_at	110010011110110111010110001110101011011111111010110001101010100101101112111211120100000000000000000000101010101111000222212101000111221101121211021011010111211121121110011111122112222221222111211112222121122111011111102222222222
C20orf191	200856_x_at	112111112222212122212211112111111112121211222121122121211121111112211111112111111110000110010010010012222212222221111110100111122222122111012122222222112122212112111211111011011211111111111121111122212021111101101112112212222222
CST1	206224_at	000000000000000100000011111001101010000010000100000000000000010001000000000000000002111111202101201211101001000011010000010101100000000000000000000000000000000000000002002000220211120102221110110202110212220001011122100000000000
FLJ31818	228149_at	000001001111111110111110021111111111111111211111112112111111101111101111111101111010000000020010010010111100111100010111111011211222221221222222111121112211122201001011000000111121212111212221111221211020121121210111112222222222
TNFSF11	210643_at	000000000101000000012000021100222111011010112101101211211110100011112020200110011100100010000121020000112100010001211110011011111112120101112111111121112101111100000001100000101211011011011021011121111120120001110122222121221122
TGM1	206008_at	101000100110001000101001100011110000100100010100010010001001011110001010001111010002111111222212211210000011000011000111010001010000000001010000000000010010010000000000000100100000100010011001100010010101000110102000000000000000
SEMA6D	226492_at	222222222222222222222222222222222222222222222222222222222222222222221222222222222220220221020022020122222222222222122012100222122122122212012222222222212222222100110100100000000101000000010200010000000010001200000000000111210111
ENTPD1	209474_s_at	011121012111111021112101011010101001222211222121212222211221112211200000000000100000001000100010010012121001111000211000000122211220202122220111122201021211221211111020120001112110021211221111212212220221122010001111111000001000
DNAH11	1553159_at	111000100000000100000011110100100100000000000110000100001000010000001100100100000102112212112211212210100011000111010011100000001000101000000000000000000000000010001000110201100010000001000100000000000101000011112000000000000000
LRRN3	209841_s_at	001111100020011111101001121000111111011111102011100101111011111100110100011000111010012111010110012001011210011101011111001002111121011211111222102111111021112101001010111000010000000000000101000000000000001100100000101100111001
LOC100127899	210332_at	001001110010010101001011111001101110000001010101100101100001011110001000000000000011222112202212212210001001000101110101010111010000000000000010000000100000000000000001011101110111100100000000001000010101010121111000000100000000
IRS1	204686_at	100101000012200000120100020001101002002212221001112220211121110111112122221221222220200000020020021010210001111001122221222011112222121222212222110121112222222100001001201010211111011010121012100111000100201222222101122222222222
L1CAM	204584_at	111111111011111101110001111011010011001201011111101110111110111011111111211011212112112211121221122121100101111001111000010101112211111122101101111111110211101100120100000100100000000000000000000100000001000102212000000000000000
SNX6	222410_s_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220210120010020020022222222222222122222122222222222222222222222222222222222222222222222222222222222222222222222222222222222222210110222222222222222
C13orf31	228937_at	121221222221222122222212211121101112222222222121222222222222202221212111111111211100100000000010010012221111221110101111101222122222122212112222222222112122212111111210202011112122121210222122222222212120121210210122112222222222
MIER3	1554450_s_at	012220222222222222222222222222222222222222222121122222212222122222221212012012122110100110000001010002222222222221011000000111122111102101111111212212110121121100100000100000001001101111210011001111112010011000000000000000000000
C15orf15	222465_at	111121222222222222222222222221112122222222222222222222222222222222222222222222222210111100020010020022222222222111212222222222222222222222222222222222222222222222222222222122222222222222222222222222222222222222222222222222222222
COQ10B	219397_at	111111112222222222222221222211122211221122221112212222212222112221212212222211211210220220010022020011111211211211212221111222211212222212222222122221122212222211121121211101111211112111222111111211112110121100000111111221221222
ARNTL2	220658_s_at	000000000000000100000100100000000010000000000000000001000000000000001001000000010100000000111101000100101000100000100000000000200111111111121111010110011101121112122121111110122121222122222222211222222020221011000122212222222122
IFI44L	204439_at	000000000020210000000000011010200010000100000000000100000010001020000000111002101100000000000000010001201200100011101000000000200211001120011111011221011120101000000020000000200000200000010000000010000000101001001000000102100010
C14orf100	223215_s_at	221222222222222222222221222222222222222222222222222222222222222222222222222222222220200120020012020122222222222222222222202222222222222222222222222222222222222222122222222112222222222222222222222222222222222220111222222222222222
CRIPAK	228318_s_at	211111011201221111121110111212221120011101110000100000110011101102122222222222222220110021000001010111111021111110111212221010001002021001002001211122102011100001121101011011011110001101101000000011000000200100000122111102211112
BDH1	211715_s_at	111111111211221122211222222222222222121222222222212222211222112222211111101111010100110011000011010122112222222221111111111222121110212001220000112201220122110211101101101111121212211221221121222212222221222100110122110100001001
PRKAG1	201805_at	111111111112221222121221112220112211122222222222222222212222122212211111111111111100110000010010010012222222212221111111000222222211112111221110222101220212121212212122122121222222222222222212222222222222222000000221221111111111
KCNH6	211045_s_at	000000000000110100000011101100110101100010001100100101101001011110100010000000000002122122202112212211001001000001000000110000010000000000000000000000000000000000000000000000000000000101010101000001110101000011111000000000000000
GTF3C3	222604_at	111121122222222222222222122222222222122222222122122222221222202222212222122212221220100001020010021012222221221121121222222222222222222222222222122222222221222222222222022012222222222222222222222222222220222222222222222222222222
COL4A3	222073_at	111121112211102111122112021001222112121110111012011111110110102201121110102011101001111112010110121000011100110111222010000122212111111111101111111112101010101100000000001010000000000000100100000000000000000101001000101010011001
FLJ44342	226419_s_at	100011101201221110111111111112221120000011000001000111010000101101101112120012110210111012101111110111100011010210111222222011000000000000100000000100100000000011102112021121111110022111112120010121111011211222222222220000100000
PSMG2	218467_at	222222222222222222222222222222212222222222222222222222222222222222212212121211221210110110020012020122222222222221112222122222222222222222222222222222222222222222222222222222222222222222222222222222222222222221211222222222222222
LYRM1	203897_at	000000000110110010010100011111001010111111111011111111111111110111111001111100111000100000010000010010101101101100011111111011211222221211222222111121112111112211111011010000121121112111111111212211211110111100000111112222222222
FBXW4	221519_at	222222221211222121121121222222222222222222222222222222222222222222222212222222222222221122122122120222221222222222222211111222122222222122212222222222222222211222222212222222222222222222222221222222222222222000100222221212222212
TFCP2	207627_s_at	212221222222222222222212222221112222222222222222222222222222212222211101001100000000000000010000010002222222222221111010001222222220202021210000122202220222220122222222222121222222222222222222222222222222222000000222220111111100
MEX3D	91816_f_at	221122221101211000000100001010001000001111110011111001101110001000000002000100010000000000100000010101011101211010100100001111000000000000000000011000000000000022222222222222222221122222222112212222222121222111111222220000100001
MRPL4	223743_s_at	122122221122212222221220102120011112222222122222222222212221122212211102110210110100000000011000010112121121221011222000000222222220202012220000222202120222220222222222222222222222222222222222222222222222222000000222221101010111
FAM46A	224973_at	000000001212221111220210121121111011002111211111021120211211110111212222222221222220220211020022000021212211112201122121112011212212221222222222212222122122222100000100101000011121011110110110111101102010011200000022012222222222
CLPTM1L	223020_at	222222222222222222222222212222222222222222222222222222222222222222222222222221221210210120010021020122121222222222222212112222222222222122222212222212221222222222222222222222222222222222222222222222222222222100000222221211122111
PDS5A	212140_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220210121020021020022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221222222222222222
POLR2D	203664_s_at	110010111111111110111110001111001010111111111111011112111111001111111112121211110100000000001000010000111010110000210111101011211111111211121212121111021101112112112121121111122222222222212112222222222121222110000122111111111121
ZNF777	237855_at	000000100000000000001011110110101001100010000101110000100000011100001100011001001012112112212112211211001110100011000101011101000001010000001000000000101000000000000001000101000101100100001100000000000101000011111000000110001011
ATP2B2	211586_s_at	011101010010000100100000010001101101101010010110000110011100020101000010000000000012022122212211211211000110000100000110111100000000000010000000000000110000000100001000110211100000001000000000010110000102001102122000010000000000
C10orf47	230051_at	000000000000000000000000000111001010111111210010011111100111101001111111000111110110000000000000000000110100111000000110211010011112120201112222111120002111112100000000000000010110111111210112122122110120111110010000002222222222
TGS1	219231_at	121122122222222222222222122222222222122222222122222222222222122222222222222222222220110111010021020022222222222221212222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221211222222222222222
NPAS1	206699_x_at	100000000010000000101010111100000010000010000101110000001000011000001000000000000011111112212112212210000100000100010001001000000001000000000000000000101000010001000000000000100101000100001000001100010101000011110000000000100000
CYBB	203923_s_at	121122112221222122122122111020110001222222212121222212212222122221100000100000000000000010000000010010111001111000201000000121221221111122211122122210121112222110111111111100111121112212210200111112101221122000000100110000010000
CDC14A	205288_at	112110111221221121222211121222112211001111121020011101110111001111121211112122112020100210000010010002222222212221012000000010122222111201121222101122122122112100000000100000010000000000000100000100010000000100100002001111111111
SKIV2L2	212896_at	121121112222222222222222222222112122222222222222222222222222222222212122221211121210100000020010020012222222222221212222212222222222222222222222222222222222222222222212222221222222222222222222222222222222222221221222222222222222
RBM12	212168_at	222221222222222222222222222222222222222222222222222222222222222222222222222222222220110110020011020022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221222222222222222
SLC19A2	209681_at	000000000111110111110100110110110001101111111001011010011010100001112111122222212210000000010000000000111100111101211221212101111112121211222222111121122211122101111010100001021121012010211112111111111010111210210111112222222222
MRPS10	224247_s_at	021111112122112222222221211111102112222222221122222222222222222222201101000100110000000000000000000002222221212121101110102222222220202122220011122202220221220222211122211120222222222222222222222222222222222000000221220011011000
CSDE1	222975_s_at	221222222222222222222222222222222222222222222222222222222222222222222222222222222220110110020001020012222222222222222222122121222222222222222222222222222222222221222222222122222222222222222222222222222222222221211222222222222212
PEX12	205094_at	000011000001111111010100011010000001011111211011111111111111101111111111111110111010000000000000000001010100111001000111111110111112121211212222111121112121112210110111100010111111111111211110111221111120121121212121112222222222
FAT4	219427_at	101110011000001000000000010001001000010100001000010011100010100000110100111001102000002100020110020011110100111001000000000010211112021221002222110120002101122100000000000000001000000100000100010000000010010001100010102010022001
PSMD14	212296_at	121222122222222222222222222222222222222222222222222222222222222222222222222222222220210111020021020022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221222222222222222222
MRPL13	218049_s_at	222221222222222222222222222222212222222222222222222222222222222222222212122211221200000000010000020012222222222222122211101222222222222222222222222222222222222222222222222221222222222222222222222222222222222200111222222222222222
PLXNA1	1558140_at	000000000011010100101011100011100100100011000101111100101001010111100000000000000001110111212212112211100111001000000000000000000000000001000000001100000000000110001010010100101010010111000110100101010101000000001100000000000000
CUEDC1	1555786_s_at	012212010010000000100010010000100000101010110111010110111000120001100221112111212212122221212212202210001000000100010110222000000000000000000000000000000000000011121110111222100000000000010101001000000001100112222000000000000010
KIAA1219	221736_at	222222222222222122122221122222122222122222222222222222222222212222222222222222222220110110010010120012222222222221122222212222122222222222112222122222112222222112222222212122222222222222222122222222222121222211211222222222222222
PHF11	221816_s_at	111121121221222121122121122212222221121221112122111212111221112122211121112112112110100112020011021021212211111221211110111122212222221222222222121221122221222211111112102111122222222112222122221222221211222210110222222222222222
ZNF548	1553718_at	011101011000000000000000000000000000000000000110000000011000110000010110001010001112112110201211201111000001001000000011210000000000000000000000000000000000000000000000110211100000000000000100000000000001000122222000000000000000
NCAPD2	201774_s_at	111121012111211112112111102121001111111111121111111112111111111111101111111211120100000000002000000101111122111110101212012111111211212011111111112111111111210122222221121211222121222212222122222222222121222101101121112212212212
RYK	202853_s_at	222221222222221122222222122222122112122222222121212222222222221222212112222221122210011100020020020022222221222221122222212121212222222222222222222222122222222222222222222122222222222222222222222222222221222221211222222222222222
NAPEPLD	226041_at	222222222222222222222222222222222222222222222222222222221222222222222222212222222120210210010010010012222222222221011222222222122222222212222222222222222222222221111122102011111112222222222222122122212220222221221122112222222222
PDCD10	210907_s_at	122221222222222222222222222221212222222222222222222222222222222222222221122212221210220220010011010022222222222221122111001222222222222222222222222222122222222221221122212111222222222222222222222222222222222100000221222222222222
LOC100133662	201909_at	020022200200000020000000220200002220022202220220222200222222022222220222022020020221222202001022222200200220020022022002202022200020200000200000000200020020000220000020022002022000222222222002202222022222202002022202000000000000
