A_23_P252981	A_23_P124356	26	56	12	8	0.898	-0.555	-1.41	1.39	0.490	0.768	0.440	0.252
A_23_P252981	A_23_P124358	30	48	4	10	-0.186	0.283	0.816	-0.333	0.618	0.711	0.190	0.418
A_23_P252981	A_23_P124377	20	127	21	9	2.54	-1.32	-5.29	3.06	0.306	0.893	0.589	0.178
A_23_P252981	A_23_P124384	52	61	4	20	-0.729	0.733	1.90	-1.29	0.684	0.639	0.115	0.522
A_23_P252981	A_23_P124402	0	102	0	20	1.00	0.0985	1.00	0.218	0.00	0.910	0.00	0.557
A_23_P252981	A_23_P124417	57	133	13	16	0.512	-0.263	-0.949	0.894	0.551	0.792	0.308	0.320
A_23_P252981	A_23_P124427	15	40	32	2	2.74	-2.75	-3.30	3.64	0.290	0.822	0.790	0.0518
A_23_P252981	A_23_P124438	71	101	19	12	0.684	-0.510	-1.34	1.41	0.595	0.735	0.401	0.240
A_23_P252981	A_23_P124456	109	1	0	39	-3.11	5.29	5.39	-8.44	0.986	0.0167	0.00	0.963
A_23_P252981	A_23_P124476	0	64	26	2	4.36	-2.65	-6.36	4.15	0.00	0.970	0.930	0.0494
A_23_P252981	A_23_P124486	2	5	4	7	0.577	0.00	0.00	0.354	0.268	0.505	0.452	0.561
A_23_P252981	A_23_P124514	283	1	8	37	-1.95	5.57	5.06	-12.7	0.981	0.0146	0.101	0.877
A_23_P252981	A_23_P124522	0	20	16	0	3.00	-2.31	-2.83	3.00	0.00	0.952	0.941	0.00
A_23_P252981	A_23_P124534	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P124542	117	97	14	25	-0.569	0.686	1.53	-1.38	0.715	0.620	0.228	0.414
A_23_P252981	A_23_P124559	33	20	13	15	-0.359	0.626	0.750	-0.555	0.657	0.463	0.362	0.467
A_23_P252981	A_23_P124570	5	11	0	0	0.408	0.289	1.00	1.00	0.564	0.782	0.00	0.00
A_23_P252981	A_23_P124585	55	131	19	10	1.24	-0.815	-2.85	2.24	0.514	0.812	0.443	0.202
A_23_P252981	A_23_P124619	96	73	3	16	-0.742	0.889	2.41	-2.33	0.762	0.620	0.0900	0.489
A_23_P252981	A_23_P12463	28	43	11	13	0.365	-0.154	-0.316	0.516	0.544	0.676	0.358	0.374
A_23_P252981	A_23_P124632	0	106	0	20	1.00	0.0967	1.00	0.218	0.00	0.913	0.00	0.555
A_23_P252981	A_23_P124642	206	7	16	25	-1.39	3.85	3.33	-7.76	0.943	0.122	0.226	0.676
A_23_P252981	A_23_P124661	14	8	1	11	-1.26	1.39	2.04	-1.51	0.742	0.374	0.0697	0.698
A_23_P252981	A_23_P124699	68	58	14	17	-0.246	0.384	0.728	-0.516	0.677	0.610	0.303	0.377
A_23_P252981	A_23_P124733	15	21	10	0	1.12	-0.970	-1.63	2.24	0.491	0.761	0.647	0.00
A_23_P252981	A_23_P124742	10	92	44	0	4.54	-3.35	-6.55	5.29	0.139	0.941	0.889	0.00
A_23_P252981	A_23_P124760	21	16	2	19	-1.55	1.46	2.33	-1.66	0.714	0.433	0.0871	0.696
A_23_P252981	A_23_P12477	2	43	26	1	3.77	-2.83	-4.52	3.88	0.0562	0.945	0.913	0.0290
A_23_P252981	A_23_P1248	10	8	5	5	0.00	0.333	0.408	0.00	0.576	0.496	0.384	0.406
A_23_P252981	A_23_P124805	0	105	0	20	1.00	0.0971	1.00	0.218	0.00	0.912	0.00	0.556
A_23_P252981	A_23_P124823	10	7	10	0	0.832	-0.894	-0.707	1.73	0.516	0.632	0.693	0.00
A_23_P252981	A_23_P124837	25	55	19	1	1.83	-1.49	-3.33	3.18	0.432	0.822	0.663	0.0326
A_23_P252981	A_23_P124855	45	72	28	0	1.82	-1.69	-3.36	3.74	0.495	0.798	0.672	0.00
A_23_P252981	A_23_P124892	62	51	7	12	-0.258	0.408	0.949	-0.632	0.715	0.622	0.225	0.394
A_23_P252981	A_23_P124905	0	105	0	20	1.00	0.0971	1.00	0.218	0.00	0.912	0.00	0.556
A_23_P252981	A_23_P124912	23	36	15	0	1.44	-1.30	-2.47	2.83	0.487	0.786	0.661	0.00
A_23_P252981	A_23_P124927	38	16	1	29	-2.35	2.41	3.47	-2.91	0.820	0.319	0.0286	0.783
A_23_P252981	A_23_P124934	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P124946	133	17	2	52	-3.30	4.76	5.67	-7.57	0.929	0.178	0.0255	0.844
A_23_P252981	A_23_P124962	14	42	18	0	2.20	-1.77	-3.54	3.32	0.335	0.857	0.746	0.00
A_23_P252981	A_23_P124977	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P124988	25	73	8	20	0.196	0.00	0.00	0.218	0.494	0.757	0.256	0.451
A_23_P252981	A_23_P125001	15	26	8	3	0.918	-0.626	-1.34	1.51	0.491	0.743	0.500	0.175
A_23_P252981	A_23_P125016	118	132	19	23	0.00	0.0867	0.224	0.00	0.663	0.686	0.290	0.341
A_23_P252981	A_23_P12503	4	25	24	0	3.00	-2.94	-3.05	3.46	0.136	0.897	0.894	0.00
A_23_P252981	A_23_P125033	0	214	0	35	1.00	0.0682	1.00	0.167	0.00	0.926	0.00	0.556
A_23_P252981	A_23_P125042	35	35	5	31	-1.54	1.36	2.41	-1.67	0.673	0.508	0.129	0.650
A_23_P252981	A_23_P125056	16	31	19	2	1.80	-1.67	-2.41	2.71	0.389	0.779	0.696	0.0749
A_23_P252981	A_23_P125067	1	209	0	34	0.00	0.0690	1.00	0.00	0.252	0.924	0.00	0.555
A_23_P252981	A_23_P125078	30	54	29	0	2.11	-2.03	-3.25	3.74	0.426	0.809	0.725	0.00
A_23_P252981	A_23_P125082	134	7	0	36	-2.61	4.73	5.29	-9.00	0.968	0.104	0.00	0.896
A_23_P252981	A_23_P125107	250	0	0	49	-2.76	6.40	6.40	-13.3	0.996	0.00	0.00	0.980
A_23_P252981	A_23_P125109	279	0	4	49	-2.66	6.48	6.19	-14.5	0.989	0.00	0.0441	0.944
A_23_P252981	A_23_P125117	21	101	26	4	2.76	-1.74	-5.06	3.71	0.304	0.887	0.690	0.0834
A_23_P252981	A_23_P12514	13	32	4	10	0.00	0.174	0.447	0.00	0.502	0.720	0.244	0.450
A_23_P252981	A_23_P125147	68	36	16	16	-0.372	0.632	0.894	-0.832	0.724	0.511	0.337	0.393
A_23_P252981	A_23_P125157	1	10	1	5	0.707	0.00	0.00	0.408	0.208	0.729	0.238	0.513
A_23_P252981	A_23_P125164	18	45	19	1	2.04	-1.69	-3.33	3.18	0.377	0.830	0.702	0.0344
A_23_P252981	A_23_P125171	39	75	25	2	1.80	-1.51	-3.33	3.36	0.470	0.807	0.639	0.0485
A_23_P252981	A_23_P125176	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P125204	93	71	6	23	-0.868	1.01	2.32	-2.07	0.747	0.589	0.130	0.504
A_23_P252981	A_23_P125233	185	91	41	9	0.505	-0.651	-1.01	1.75	0.741	0.615	0.492	0.133
A_23_P252981	A_23_P125253	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P12526	2	1	1	9	-1.00	1.15	1.15	-0.354	0.500	0.170	0.170	0.818
A_23_P252981	A_23_P125265	18	29	15	0	1.57	-1.49	-2.47	2.83	0.452	0.785	0.689	0.00
A_23_P252981	A_23_P125278	231	60	0	62	-2.89	4.08	6.40	-8.53	0.893	0.347	0.00	0.744
A_23_P252981	A_23_P125286	45	133	8	24	0.00	0.0864	0.333	0.00	0.542	0.792	0.195	0.440
A_23_P252981	A_23_P125303	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P12533	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P125348	8	30	13	1	2.00	-1.46	-2.86	2.67	0.284	0.853	0.729	0.0490
A_23_P252981	A_23_P125383	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P1254	22	0	0	31	-3.79	3.61	3.61	-2.75	0.957	0.00	0.00	0.969
A_23_P252981	A_23_P125408	88	157	7	31	-0.549	0.470	1.66	-0.981	0.637	0.734	0.126	0.479
A_23_P252981	A_23_P125420	1	12	15	0	2.47	-2.45	-2.00	2.65	0.0651	0.890	0.910	0.00
A_23_P252981	A_23_P125423	227	5	0	48	-2.76	5.88	6.24	-12.0	0.985	0.0570	0.00	0.934
A_23_P252981	A_23_P125435	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P125451	0	106	0	20	1.00	0.0967	1.00	0.218	0.00	0.913	0.00	0.555
A_23_P252981	A_23_P125475	59	63	3	34	-1.59	1.39	3.10	-2.29	0.708	0.578	0.0633	0.621
A_23_P252981	A_23_P12549	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P125495	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P125505	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P125519	0	17	20	0	3.16	-3.18	-2.71	3.16	0.00	0.944	0.952	0.00
A_23_P252981	A_23_P125533	51	61	12	9	0.408	-0.260	-0.632	0.866	0.624	0.699	0.366	0.268
A_23_P252981	A_23_P12554	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P125541	51	60	23	0	1.40	-1.41	-2.77	3.32	0.568	0.760	0.633	0.00
A_23_P252981	A_23_P125553	0	31	17	0	3.32	-2.18	-3.78	3.32	0.00	0.969	0.944	0.00
A_23_P252981	A_23_P125579	43	12	0	18	-1.74	2.29	3.32	-3.54	0.873	0.301	0.00	0.764
A_23_P252981	A_23_P125588	299	2	11	41	-2.09	5.75	5.16	-12.9	0.976	0.0260	0.121	0.853
A_23_P252981	A_23_P125596	21	39	19	2	1.64	-1.44	-2.41	2.71	0.428	0.784	0.664	0.0693
A_23_P252981	A_23_P125618	20	34	4	4	0.218	0.00	0.00	0.447	0.582	0.745	0.302	0.274
A_23_P252981	A_23_P125624	47	59	0	39	-2.03	1.53	3.61	-2.31	0.709	0.574	0.00	0.684
A_23_P252981	A_23_P125639	10	5	3	5	-0.333	0.756	0.894	-0.500	0.670	0.384	0.274	0.505
A_23_P252981	A_23_P125643	2	238	36	4	5.40	-2.08	-12.2	5.24	0.0298	0.983	0.901	0.0570
A_23_P252981	A_23_P125656	8	3	0	2	-0.378	0.894	1.41	-1.00	0.778	0.375	0.00	0.500
A_23_P252981	A_23_P125668	78	162	15	17	0.549	-0.318	-1.21	1.07	0.577	0.786	0.307	0.305
A_23_P252981	A_23_P125680	0	104	0	15	1.00	0.0976	1.00	0.250	0.00	0.929	0.00	0.531
A_23_P252981	A_23_P125686	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P125705	5	185	33	2	4.87	-2.15	-11.0	5.11	0.0772	0.976	0.881	0.0331
A_23_P252981	A_23_P125717	0	107	0	15	1.00	0.0962	1.00	0.250	0.00	0.930	0.00	0.530
A_23_P252981	A_23_P12572	58	1	0	36	-3.45	4.59	4.69	-5.42	0.975	0.0215	0.00	0.960
A_23_P252981	A_23_P125726	1	23	16	0	3.02	-2.41	-3.40	3.16	0.0478	0.939	0.915	0.00
A_23_P252981	A_23_P125748	36	129	36	4	2.89	-2.02	-5.42	4.31	0.355	0.870	0.686	0.0637
A_23_P252981	A_23_P125771	34	14	2	17	-1.57	1.88	2.71	-2.67	0.806	0.362	0.0770	0.691
A_23_P252981	A_23_P125772	18	36	8	7	0.655	-0.343	-0.816	0.949	0.497	0.736	0.398	0.298
A_23_P252981	A_23_P125788	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P125809	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P125815	8	13	5	1	0.905	-0.603	-1.15	1.50	0.468	0.729	0.536	0.105
A_23_P252981	A_23_P125829	21	56	12	1	1.49	-1.00	-3.13	2.67	0.443	0.842	0.605	0.0443
A_23_P252981	A_23_P125837	13	13	1	12	-0.949	0.970	1.79	-1.00	0.674	0.491	0.0690	0.659
A_23_P252981	A_23_P125844	0	106	0	20	1.00	0.0967	1.00	0.218	0.00	0.913	0.00	0.555
A_23_P252981	A_23_P125972	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P125977	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P125990	37	72	13	8	0.772	-0.485	-1.33	1.39	0.531	0.772	0.423	0.231
A_23_P252981	A_23_P126008	17	56	20	2	2.23	-1.64	-3.67	3.21	0.339	0.853	0.698	0.0604
A_23_P252981	A_23_P12601	40	29	2	9	-0.493	0.696	1.63	-1.22	0.751	0.579	0.107	0.490
A_23_P252981	A_23_P12603	20	0	0	14	-2.31	3.00	3.00	-3.27	0.952	0.00	0.00	0.933
A_23_P252981	A_23_P126031	46	82	13	14	0.429	-0.224	-0.603	0.728	0.562	0.741	0.340	0.322
A_23_P252981	A_23_P126037	16	22	4	9	-0.258	0.408	0.816	-0.354	0.586	0.626	0.238	0.462
A_23_P252981	A_23_P126057	22	41	32	1	2.33	-2.46	-2.98	3.61	0.372	0.797	0.761	0.0263
A_23_P252981	A_23_P126075	18	15	8	10	-0.243	0.485	0.632	-0.333	0.598	0.509	0.359	0.455
A_23_P252981	A_23_P126089	227	34	13	38	-1.83	3.46	4.27	-7.51	0.904	0.298	0.152	0.626
A_23_P252981	A_23_P126100	2	5	8	0	1.34	-1.15	-0.816	1.73	0.216	0.729	0.808	0.00
A_23_P252981	A_23_P126103	5	47	20	9	2.91	-1.83	-3.67	2.62	0.143	0.856	0.718	0.229
A_23_P252981	A_23_P126120	45	22	6	6	-0.151	0.408	0.707	-0.447	0.764	0.541	0.288	0.334
A_23_P252981	A_23_P126129	33	30	1	10	-0.743	0.845	2.04	-1.63	0.729	0.600	0.0560	0.539
A_23_P252981	A_23_P126135	2	4	9	0	1.34	-1.41	-0.756	1.73	0.226	0.686	0.825	0.00
A_23_P252981	A_23_P126159	75	43	8	18	-0.722	0.990	1.81	-1.73	0.762	0.527	0.196	0.478
A_23_P252981	A_23_P126167	105	72	6	36	-1.58	1.71	3.41	-3.27	0.764	0.533	0.0966	0.584
A_23_P252981	A_23_P126186	208	0	0	41	-2.58	5.92	5.92	-12.9	0.995	0.00	0.00	0.976
A_23_P252981	A_23_P126197	4	0	0	1	0.00	1.00	1.00	0.00	0.800	0.00	0.00	0.500
A_23_P252981	A_23_P12620	17	0	1	13	-2.21	2.83	2.67	-2.86	0.920	0.00	0.0596	0.898
A_23_P252981	A_23_P126212	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P126218	0	208	0	35	1.00	0.0692	1.00	0.167	0.00	0.924	0.00	0.558
A_23_P252981	A_23_P126225	49	61	11	8	0.416	-0.260	-0.667	0.905	0.622	0.710	0.365	0.257
A_23_P252981	A_23_P126241	7	56	20	0	3.06	-1.98	-4.91	3.74	0.180	0.929	0.833	0.00
A_23_P252981	A_23_P126248	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P126266	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P126278	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P12628	42	51	6	10	-0.156	0.275	0.707	-0.333	0.652	0.683	0.238	0.375
A_23_P252981	A_23_P126291	7	14	4	0	0.949	-0.577	-1.41	1.73	0.451	0.785	0.567	0.00
A_23_P252981	A_23_P126298	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P126313	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P126328	0	110	0	27	1.00	0.0949	1.00	0.189	0.00	0.894	0.00	0.580
A_23_P252981	A_23_P126349	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P12635	0	12	22	0	2.83	-3.13	-1.81	2.83	0.00	0.923	0.957	0.00
A_23_P252981	A_23_P126363	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P126388	67	73	2	11	-0.375	0.456	1.63	-1.06	0.716	0.688	0.0857	0.458
A_23_P252981	A_23_P126393	2	1	2	12	-1.00	1.15	1.00	-0.302	0.450	0.161	0.267	0.829
A_23_P252981	A_23_P126398	11	0	3	9	-1.51	2.24	1.77	-1.79	0.825	0.00	0.215	0.796
A_23_P252981	A_23_P126416	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P126426	1	5	8	3	1.50	-1.15	-0.816	1.22	0.121	0.635	0.733	0.292
A_23_P252981	A_23_P12643	0	213	0	34	1.00	0.0684	1.00	0.169	0.00	0.927	0.00	0.554
A_23_P252981	A_23_P126448	3	44	19	0	3.25	-2.12	-4.54	3.61	0.0965	0.947	0.888	0.00
A_23_P252981	A_23_P126457	14	6	1	6	-0.577	1.00	1.50	-1.00	0.771	0.374	0.0938	0.606
A_23_P252981	A_23_P126474	1	16	12	2	2.47	-1.90	-2.45	2.33	0.0635	0.865	0.829	0.119
A_23_P252981	A_23_P126486	11	47	26	0	2.94	-2.44	-4.04	3.87	0.238	0.888	0.824	0.00
A_23_P252981	A_23_P126499	32	24	21	2	0.973	-1.15	-1.25	2.12	0.577	0.655	0.632	0.0787
A_23_P252981	A_23_P126528	0	100	0	18	1.00	0.0995	1.00	0.229	0.00	0.915	0.00	0.549
A_23_P252981	A_23_P126540	42	136	28	10	2.10	-1.36	-4.16	3.14	0.413	0.842	0.556	0.162
A_23_P252981	A_23_P126560	0	110	0	27	1.00	0.0949	1.00	0.189	0.00	0.894	0.00	0.580
A_23_P252981	A_23_P126582	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P126584	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P126593	26	17	0	25	-2.18	1.92	3.16	-2.25	0.777	0.391	0.00	0.771
A_23_P252981	A_23_P126605	32	21	0	26	-2.13	1.94	3.32	-2.50	0.781	0.413	0.00	0.752
A_23_P252981	A_23_P126613	75	73	19	3	0.773	-0.733	-1.66	2.21	0.646	0.719	0.513	0.0847
A_23_P252981	A_23_P126623	36	51	19	9	0.926	-0.737	-1.34	1.55	0.526	0.708	0.497	0.229
A_23_P252981	A_23_P126649	133	50	20	20	-0.624	1.05	1.51	-1.94	0.793	0.488	0.309	0.385
A_23_P252981	A_23_P126658	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P126677	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P126689	26	22	6	1	0.378	-0.218	-0.447	1.15	0.659	0.683	0.466	0.0833
A_23_P252981	A_23_P126706	270	3	3	53	-2.85	6.42	6.42	-13.6	0.985	0.0318	0.0318	0.930
A_23_P252981	A_23_P126716	19	28	18	2	1.37	-1.28	-1.73	2.33	0.448	0.743	0.665	0.0799
A_23_P252981	A_23_P126727	2	0	4	1	0.00	1.00	0.447	0.00	0.476	0.00	0.619	0.333
A_23_P252981	A_23_P126735	0	214	0	47	1.00	0.0682	1.00	0.144	0.00	0.906	0.00	0.579
A_23_P252981	A_23_P126752	23	30	2	4	0.00	0.180	0.577	0.00	0.655	0.706	0.181	0.343
A_23_P252981	A_23_P126757	4	5	4	0	0.816	-0.500	-0.577	1.41	0.422	0.667	0.622	0.00
A_23_P252981	A_23_P126766	38	71	11	14	0.316	-0.120	-0.316	0.500	0.553	0.736	0.322	0.351
A_23_P252981	A_23_P126782	186	79	8	31	-1.23	1.74	3.40	-4.13	0.827	0.504	0.121	0.527
A_23_P252981	A_23_P126790	15	34	12	6	1.12	-0.730	-1.41	1.51	0.418	0.755	0.530	0.231
A_23_P252981	A_23_P12680	57	44	42	0	1.55	-2.12	-2.19	3.61	0.564	0.705	0.698	0.00
A_23_P252981	A_23_P126803	15	14	0	2	0.00	0.258	1.00	0.00	0.719	0.645	0.00	0.392
A_23_P252981	A_23_P126825	158	3	0	52	-3.47	6.02	6.24	-10.2	0.985	0.0360	0.00	0.955
A_23_P252981	A_23_P126836	41	114	19	12	1.40	-0.777	-2.41	2.13	0.467	0.814	0.453	0.235
A_23_P252981	A_23_P126844	67	29	0	34	-2.40	2.63	4.24	-4.12	0.838	0.376	0.00	0.751
A_23_P252981	A_23_P12686	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P126869	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P126888	52	76	2	32	-1.37	1.08	2.89	-1.88	0.674	0.643	0.0468	0.604
A_23_P252981	A_23_P126899	11	6	3	5	-0.316	0.707	0.894	-0.500	0.672	0.417	0.267	0.486
A_23_P252981	A_23_P126908	18	1	0	15	-2.11	2.67	2.83	-2.47	0.924	0.0544	0.00	0.910
A_23_P252981	A_23_P126917	18	48	22	1	2.19	-1.81	-3.32	3.33	0.354	0.838	0.727	0.0308
A_23_P252981	A_23_P126939	32	5	0	18	-2.13	2.75	3.32	-3.54	0.906	0.170	0.00	0.849
A_23_P252981	A_23_P126970	4	10	10	2	1.41	-1.13	-1.13	1.63	0.267	0.718	0.718	0.154
A_23_P252981	A_23_P126992	8	2	0	5	-0.816	1.34	1.73	-1.15	0.808	0.216	0.00	0.729
A_23_P252981	A_23_P127002	21	55	15	1	1.64	-1.17	-3.02	2.85	0.420	0.840	0.644	0.0382
A_23_P252981	A_23_P127013	37	79	4	31	-0.884	0.651	1.90	-0.981	0.599	0.693	0.103	0.570
A_23_P252981	A_23_P127027	39	101	13	11	0.894	-0.510	-1.77	1.46	0.506	0.805	0.383	0.269
A_23_P252981	A_23_P127033	202	106	31	20	-0.141	0.287	0.514	-0.471	0.758	0.589	0.364	0.271
A_23_P252981	A_23_P127054	32	101	23	5	2.06	-1.39	-4.11	3.21	0.405	0.849	0.602	0.110
A_23_P252981	A_23_P127068	8	14	17	5	1.39	-1.26	-1.11	1.58	0.328	0.654	0.696	0.234
A_23_P252981	A_23_P127079	72	19	9	17	-1.00	1.86	2.29	-2.67	0.830	0.360	0.222	0.545
A_23_P252981	A_23_P127088	2	7	10	0	1.63	-1.50	-1.13	2.00	0.177	0.788	0.839	0.00
A_23_P252981	A_23_P127095	5	20	6	3	1.33	-0.728	-1.73	1.51	0.304	0.801	0.550	0.213
A_23_P252981	A_23_P127107	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P127117	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P127128	42	2	2	32	-3.40	4.02	4.02	-4.39	0.933	0.0508	0.0508	0.914
A_23_P252981	A_23_P127140	0	12	12	0	2.65	-1.89	-1.89	2.65	0.00	0.923	0.923	0.00
A_23_P252981	A_23_P127150	12	39	21	0	2.45	-2.08	-3.48	3.46	0.292	0.863	0.786	0.00
A_23_P252981	A_23_P127153	47	1	6	26	-2.65	3.88	3.41	-4.52	0.915	0.0281	0.146	0.858
A_23_P252981	A_23_P127175	27	0	2	25	-3.10	3.61	3.36	-3.33	0.932	0.00	0.0690	0.927
A_23_P252981	A_23_P127186	3	13	26	6	2.21	-2.27	-1.34	1.94	0.138	0.707	0.827	0.241
A_23_P252981	A_23_P127195	2	10	18	0	2.33	-2.24	-1.39	2.65	0.125	0.839	0.902	0.00
A_23_P252981	A_23_P127220	5	109	33	7	4.46	-2.48	-7.27	4.31	0.0858	0.940	0.826	0.115
A_23_P252981	A_23_P127231	17	92	28	4	3.04	-1.96	-5.13	3.84	0.262	0.892	0.729	0.0812
A_23_P252981	A_23_P127233	5	4	2	14	-1.15	1.13	1.34	-0.577	0.563	0.305	0.184	0.780
A_23_P252981	A_23_P127267	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P127279	8	16	3	0	0.632	-0.258	-0.707	1.41	0.493	0.791	0.500	0.00
A_23_P252981	A_23_P127288	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P12730	30	29	1	8	-0.577	0.696	1.79	-1.34	0.719	0.623	0.0656	0.505
A_23_P252981	A_23_P127322	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P12733	4	13	10	4	1.41	-0.949	-1.13	1.41	0.244	0.722	0.667	0.244
A_23_P252981	A_23_P127339	36	25	0	9	-0.707	0.913	2.24	-1.79	0.777	0.559	0.00	0.579
A_23_P252981	A_23_P127352	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P127353	2	41	23	0	3.64	-2.69	-4.67	3.87	0.0612	0.954	0.921	0.00
A_23_P252981	A_23_P127367	11	12	2	7	-0.316	0.535	1.00	-0.408	0.622	0.550	0.171	0.525
A_23_P252981	A_23_P127385	52	44	9	13	-0.283	0.438	0.866	-0.603	0.687	0.606	0.268	0.395
A_23_P252981	A_23_P127394	7	22	33	7	2.43	-2.50	-1.84	2.43	0.202	0.733	0.805	0.202
A_23_P252981	A_23_P127406	28	4	2	19	-2.06	2.67	2.89	-2.85	0.876	0.144	0.0777	0.828
A_23_P252981	A_23_P127418	0	0	0	0	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
A_23_P252981	A_23_P127426	0	226	26	0	4.90	-1.61	-13.3	4.90	0.00	0.996	0.963	0.00
A_23_P252981	A_23_P127438	0	1	1	0	1.00	0.00	0.00	1.00	0.00	0.500	0.500	0.00
A_23_P252981	A_23_P127446	27	21	0	9	-0.834	0.981	2.24	-1.79	0.758	0.553	0.00	0.595
A_23_P252981	A_23_P12746	0	106	0	20	1.00	0.0967	1.00	0.218	0.00	0.913	0.00	0.555
A_23_P252981	A_23_P127460	26	28	12	6	0.557	-0.392	-0.632	1.00	0.570	0.655	0.470	0.244
A_23_P252981	A_23_P127467	22	10	0	16	-1.81	1.89	2.83	-2.33	0.812	0.337	0.00	0.767
A_23_P252981	A_23_P127475	3	5	7	0	1.22	-1.15	-0.894	1.73	0.303	0.694	0.756	0.00
A_23_P252981	A_23_P127484	73	6	3	28	-2.43	3.80	4.05	-5.69	0.930	0.123	0.0664	0.838
A_23_P252981	A_23_P127495	0	314	26	19	4.80	-1.29	-11.0	3.55	0.00	0.968	0.764	0.235
A_23_P252981	A_23_P127522	42	62	23	1	1.51	-1.39	-2.77	3.18	0.518	0.780	0.634	0.0278
A_23_P252981	A_23_P127525	98	40	22	8	0.101	0.00	0.00	0.333	0.757	0.552	0.446	0.211
A_23_P252981	A_23_P127533	8	6	3	16	-1.34	1.26	1.51	-0.832	0.600	0.330	0.200	0.748
A_23_P252981	A_23_P127547	0	108	0	15	1.00	0.0958	1.00	0.250	0.00	0.931	0.00	0.529
A_23_P252981	A_23_P12755	10	62	29	3	3.40	-2.36	-4.44	3.93	0.193	0.894	0.802	0.0682
